,Gender,Married,Dependents,Education,Self_Employed,Applicant_Income,Coapplicant_Income,Loan_Amount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
268,0,0,0,0,0,0.04042053184910328,0.0,0.18234442836468884,0.7435897435897436,2,0,0
269,0,0,1,0,0,0.03371675943104515,0.03743970048239614,0.11722141823444283,0.7435897435897436,2,2,1
270,0,0,0,0,0,0.038181818181818185,0.0,0.030390738060781478,0.7435897435897436,2,2,1
271,1,1,0,0,0,0.13600494743351887,0.0,0.18379160636758318,0.7435897435897436,2,2,1
272,1,0,0,0,0,0.03318491032776748,0.04456764345885233,0.16931982633863962,0.7435897435897436,2,0,1
273,1,1,0,0,0,0.03055040197897341,0.0533515731874145,0.20405209840810418,0.7435897435897436,2,1,1
274,1,1,2,0,0,0.0463821892393321,0.0,0.11722141823444283,0.7435897435897436,2,1,1
275,1,1,1,0,0,0.03215831787260359,0.04420764633882929,0.15340086830680172,0.7435897435897436,2,1,1
276,1,1,0,0,0,0.04753246753246754,0.07857537139702882,0.28654124457308244,0.7435897435897436,2,1,1
277,1,1,0,0,0,0.036524427952999386,0.031199750401996785,0.10274963820549927,0.7435897435897436,2,2,1
278,1,1,0,0,0,0.17851576994434137,0.0,0.61794500723589,0.7435897435897436,2,1,1
279,0,1,0,1,0,0.04885590599876315,0.0,0.1664254703328509,0.7435897435897436,1,0,1
280,1,0,1,1,1,0.048274582560296854,0.058223534211726304,0.21562952243125902,0.7435897435897436,0,2,0
281,1,1,0,0,0,0.04671614100185529,0.01919984640122879,0.14905933429811866,0.7435897435897436,2,1,1
282,1,1,2,0,0,0.026604823747680893,0.023659010435116513,0.09985528219971056,0.358974358974359,2,2,1
283,0,0,0,0,0,0.02054421768707483,0.03998368013055895,0.06512301013024602,0.7435897435897436,2,2,1
284,1,1,0,0,0,0.2537662337662338,0.0,0.19885985841123321,0.7435897435897436,2,0,0
285,1,0,0,0,0,0.03720470006184293,0.07327141382868937,0.11577424023154846,0.7435897435897436,2,0,1
286,0,0,0,0,1,0.0303030303030303,0.041207670338637294,0.130246020260492,0.6153846153846154,2,1,0
287,1,1,0,0,0,0.043957946815089674,0.047999616003071975,0.1606367583212735,0.7435897435897436,2,0,1
288,0,0,0,0,0,0.04915275200989487,0.0,0.15340086830680172,0.7435897435897436,2,1,1
289,1,0,0,0,0,0.1157452071737786,0.0,0.2575976845151953,0.7435897435897436,2,0,1
290,1,1,0,0,0,0.03617810760667904,0.05798353613171095,0.18813314037626624,0.7435897435897436,2,0,1
291,1,1,2,0,0,0.05256648113790972,0.0,0.170767004341534,0.7435897435897436,0,1,0
292,1,1,2,0,0,0.037142857142857144,0.03743970048239614,0.18089725036179446,0.7435897435897436,2,2,1
293,0,0,0,0,0,0.06514533085961657,0.0,0.19392185238784368,1.0000000000000002,0,2,0
294,1,1,0,0,0,0.02761904761904762,0.08001535987712098,0.23589001447178,0.7435897435897436,2,1,1
295,1,1,3,0,0,0.0527643784786642,0.029999760001919985,0.14616497829232994,0.7435897435897436,2,2,1
296,1,1,1,0,0,0.0831787260358689,0.0,0.276410998552822,0.7435897435897436,2,1,1
297,0,1,1,0,0,0.055856524427953004,0.0,0.18234442836468884,0.7435897435897436,2,2,1
298,0,0,0,0,0,0.05998763141620285,0.060983512131902944,0.20549927641099852,1.0000000000000002,2,0,0
299,1,1,1,0,0,0.02305504019789734,0.07019943840449276,0.150506512301013,0.7435897435897436,2,2,0
300,1,1,0,1,0,0.020408163265306124,0.07041543667650658,0.1215629522431259,0.7435897435897436,0,2,0
301,1,1,0,1,0,0.033704390847247995,0.04199966400268798,0.13892908827785816,0.7435897435897436,2,1,1
302,0,0,0,0,0,0.05998763141620285,0.0,0.17800289435600578,0.7435897435897436,2,0,1
303,1,1,1,0,0,0.018243661100803957,0.04327165382676939,0.12590448625180894,0.7435897435897436,2,2,1
304,1,0,0,0,0,0.04761904761904762,0.05999952000383997,0.18958031837916062,0.7435897435897436,2,0,1
305,1,0,0,1,0,0.022881880024737167,0.0,0.19885985841123321,0.7435897435897436,2,2,0
306,0,0,0,0,0,0.04467532467532468,0.03998368013055895,0.18234442836468884,0.7435897435897436,2,0,1
307,0,0,0,0,0,0.027829313543599257,0.044711642306861546,0.1374819102749638,0.7435897435897436,0,2,0
308,1,0,0,0,0,0.24839826839826842,0.0,0.6816208393632417,0.7435897435897436,2,0,0
309,1,1,2,1,0,0.09297464440321583,0.0,0.25470332850940663,0.7435897435897436,1,0,1
310,0,0,0,0,0,0.03422387136672851,0.0,0.1085383502170767,0.7435897435897436,2,1,1
311,1,0,0,1,0,0.03434755720470006,0.05771953824369405,0.14761215629522428,0.7435897435897436,2,1,1
312,0,0,0,0,0,0.029152752009894867,0.0,0.06801736613603473,0.7435897435897436,2,0,1
313,1,1,2,0,1,0.06921459492888064,0.0,0.19536903039073802,0.15384615384615388,1,0,1
314,1,1,0,0,0,0.02873222016079159,0.044231646146830825,0.21707670043415336,0.7435897435897436,2,0,0
315,1,1,1,1,0,0.040185528756957335,0.03935968512251902,0.14761215629522428,0.358974358974359,2,2,1
316,1,1,2,0,0,0.0441187384044527,0.0,0.1606367583212735,0.7435897435897436,2,1,1
317,1,1,0,0,0,0.02359925788497217,0.0512155902752778,0.11432706222865412,0.7435897435897436,1,2,1
318,0,0,1,0,0,0.041941867656153375,0.0,0.14905933429811866,0.7435897435897436,1,1,1
319,1,1,1,0,1,0.12183055040197897,0.0,0.21128798842257596,0.7435897435897436,2,0,0
320,1,1,0,0,0,0.027829313543599257,0.052007583939328486,0.15340086830680172,0.7435897435897436,2,1,1
321,1,1,3,0,0,0.05184910327767471,0.004535963712290302,0.1664254703328509,0.7435897435897436,2,1,1
322,1,1,2,1,0,0.04268398268398269,0.03815969472244222,0.19885985841123321,0.7435897435897436,2,0,1
323,0,0,0,0,0,0.03730364873222017,0.07163942688458493,0.17800289435600578,0.7435897435897436,1,0,1
324,1,1,3,0,0,0.1836734693877551,0.0,0.42112879884225757,0.7435897435897436,2,0,1
325,1,1,1,0,1,0.1053308596165739,0.11959104327165383,0.5311143270622286,0.7435897435897436,0,0,0
326,1,0,0,0,0,0.058961038961038964,0.0,0.17510853835021706,0.7435897435897436,0,0,1
327,1,1,0,0,1,0.07010513296227582,0.05183958528331773,0.2532561505065123,0.7435897435897436,2,1,1
328,0,1,0,0,0,0.051737786023500314,0.058823529411764705,0.14616497829232994,0.7435897435897436,2,2,0
329,0,0,0,0,0,0.02906617192331478,0.0,0.08393632416787264,0.7435897435897436,2,2,1
330,1,0,1,0,0,0.052368583797155234,0.04303165574675403,0.15629522431259044,0.7435897435897436,2,2,1
331,1,0,0,0,0,0.03444650587507731,0.0,0.12879884225759766,0.7435897435897436,2,1,1
332,1,0,0,0,0,0.03318491032776748,0.0,0.08972503617945007,0.7435897435897436,2,2,1
333,1,1,0,0,0,0.7815337043908472,0.0,0.6960926193921853,0.358974358974359,2,2,1
334,1,1,1,0,1,0.11976499690785405,0.043991648066815464,0.25036179450072354,0.358974358974359,2,2,1
335,1,1,0,0,1,0.06620902906617192,0.10775913792689659,0.08827785817655572,0.7051282051282052,2,1,1
336,1,1,1,0,0,0.06307977736549165,0.016511867905056758,0.21852387843704774,0.7435897435897436,2,0,1
337,1,1,2,0,1,0.02906617192331478,0.11039911680706554,0.24167872648335742,0.7435897435897436,2,0,1
338,0,0,3,1,0,0.02077922077922078,0.0,0.19885985841123321,0.7435897435897436,0,2,0
339,0,0,0,0,0,0.04959802102659246,0.0,0.08972503617945007,0.7435897435897436,2,1,1
340,1,1,3,1,0,0.0308843537414966,0.03808769529843761,0.23733719247467433,0.7435897435897436,2,0,0
341,0,0,0,0,0,0.027557204700061844,0.0,0.053545586107091175,0.7435897435897436,2,0,0
342,1,1,1,1,0,0.05447124304267162,0.02949576403388773,0.21562952243125902,0.7435897435897436,2,2,1
343,1,1,3,1,0,0.037390228818800254,0.0,0.09406657018813314,0.7435897435897436,2,1,1
344,1,1,2,0,0,0.030092764378478663,0.055919552643578854,0.16787264833574528,0.7435897435897436,2,0,1
345,1,1,0,0,0,0.029053803339517625,0.05899152806777546,0.21852387843704774,0.7435897435897436,2,1,1
346,1,1,0,1,0,0.04171923314780458,0.07751937984496124,0.2069464544138929,0.7435897435897436,0,0,0
347,1,1,2,1,0,0.03627705627705628,0.052031583747330024,0.16931982633863962,0.7435897435897436,2,2,1
348,1,1,0,0,0,0.07647495361781076,0.10999112007103944,0.361794500723589,0.7435897435897436,1,1,1
349,1,1,0,0,0,0.030612244897959186,0.14999880000959992,0.2575976845151953,0.7435897435897436,2,0,1
350,1,1,0,0,0,0.11048855905998764,0.0,0.3169319826338639,0.7435897435897436,2,1,1
351,1,0,0,0,0,0.10636982065553495,0.10000719994240047,0.4327062228654124,0.7435897435897436,2,0,0
352,1,1,3,0,0,0.031119356833642548,0.049991600067199465,0.12445730824891461,0.7435897435897436,2,0,1
353,0,1,0,0,1,0.06617192331478046,0.0,0.13892908827785816,0.7435897435897436,0,0,0
354,0,1,0,0,0,0.02811379097093383,0.012119903040775674,0.17510853835021706,0.7435897435897436,2,1,1
355,0,0,0,0,0,0.045306122448979594,0.0,0.15484804630969606,0.358974358974359,2,2,1
356,1,1,2,0,0,0.10121212121212121,0.07600739194086448,0.22575976845151952,0.7435897435897436,2,0,1
357,1,1,1,0,0,0.04607297464440322,0.0,0.08393632416787264,0.7435897435897436,2,2,0
358,1,1,0,1,0,0.0352504638218924,0.03998368013055895,0.13169319826338638,1.0000000000000002,0,2,0
359,1,1,3,0,0,0.062053184910327776,0.07600739194086448,0.276410998552822,0.7435897435897436,2,1,1
360,0,0,1,0,0,0.056561533704390855,0.0,0.10419681620839363,0.7435897435897436,2,1,0
361,1,1,2,0,0,0.05998763141620285,0.08800729594163247,0.3285094066570188,0.7435897435897436,2,1,1
362,1,1,0,0,0,0.056895485466914045,0.05599155206758346,0.17510853835021706,0.7435897435897436,2,2,1
363,1,1,0,0,0,0.035411255411255414,0.07279141766865865,0.12445730824891461,0.6153846153846154,1,2,1
364,1,0,0,0,1,0.08252319109461967,0.0,0.19102749638205496,0.7435897435897436,2,0,1
365,1,0,0,1,0,0.0750278293135436,0.0,0.17945007235890012,0.7435897435897436,2,0,0
366,1,0,0,0,0,0.02906617192331478,0.0,0.12590448625180894,1.0000000000000002,2,1,0
367,1,0,0,0,0,0.0615213358070501,0.0,0.1664254703328509,0.7051282051282052,0,0,0
368,1,1,1,0,0,0.07637600494743352,0.0,0.24023154848046308,0.7435897435897436,2,1,1
369,1,1,0,0,0,0.24217687074829933,0.12638298893608851,0.8118668596237337,0.7435897435897436,2,0,0
370,0,0,0,0,1,0.19306122448979593,0.0,0.06657018813314038,0.7435897435897436,2,1,1
371,1,1,2,0,0,0.06227581941867657,0.0,0.21128798842257596,0.7435897435897436,2,1,1
372,1,1,2,0,1,0.1134570191713049,0.18895048839609282,0.5369030390738061,0.6153846153846154,2,0,1
373,1,0,1,0,0,0.036017316017316024,0.04768761849905201,0.14761215629522428,0.358974358974359,0,2,0
374,0,0,0,0,0,0.032331478045763765,0.03501571987424101,0.14616497829232994,0.7435897435897436,2,2,1
375,1,1,0,0,0,0.05772418058132345,0.02215182278541772,0.1606367583212735,0.358974358974359,2,2,1
376,1,1,3,0,0,0.10636982065553495,0.11990304077567379,0.17510853835021706,0.7435897435897436,2,0,1
377,1,1,0,0,0,0.051453308596165745,0.0,0.17510853835021706,0.7435897435897436,1,1,1
378,1,0,0,0,0,0.03610389610389611,0.0,0.08972503617945007,1.0000000000000002,2,2,0
379,1,1,2,0,0,0.06482374768089054,0.0,0.17510853835021706,0.7435897435897436,2,2,1
380,1,1,0,0,0,0.03936920222634509,0.05999952000383997,0.17221418234442834,0.7435897435897436,2,1,1
381,1,0,0,0,0,0.07162646876932591,0.1015671874625003,0.41534008683068013,0.7435897435897436,2,1,1
382,0,0,0,0,0,0.07235621521335807,0.0,0.2127351664254703,0.7435897435897436,2,2,1
383,1,0,0,0,1,0.08679035250463822,0.0,0.17221418234442834,0.7435897435897436,2,2,1
384,1,1,2,0,0,0.05461966604823748,0.0,0.13169319826338638,0.7435897435897436,2,2,0
385,1,0,1,0,0,0.04350030921459493,0.0,0.150506512301013,0.358974358974359,2,2,1
386,1,0,0,1,0,0.027161410018552875,0.03839969280245758,0.17800289435600578,0.7435897435897436,2,1,1
387,1,1,0,1,0,0.03537414965986395,0.07526339789281686,0.19885985841123321,0.7435897435897436,0,2,0
388,1,1,0,0,0,0.027000618429189858,0.05800753593971248,0.18379160636758318,0.7435897435897436,2,2,1
389,1,1,0,0,0,0.0660235003092146,0.0,0.16787264833574528,0.7435897435897436,2,0,1
390,1,0,3,0,0,0.11152752009894867,0.0,0.25470332850940663,0.7435897435897436,2,0,1
391,1,1,3,0,0,0.11569573283858998,0.0,0.38494934876989867,0.7435897435897436,2,0,1
392,1,1,0,0,0,0.030092764378478663,0.050759593923248615,0.1606367583212735,0.7435897435897436,1,2,1
393,1,1,2,1,0,0.02279529993815708,0.03899968800249598,0.150506512301013,0.358974358974359,2,1,1
394,1,1,2,0,0,0.03648732220160792,0.03359973120215038,0.150506512301013,0.7435897435897436,2,2,1
395,1,1,2,0,0,0.03866419294990724,0.011615907072743419,0.18234442836468884,0.7435897435897436,1,1,1
396,0,0,0,0,0,0.03747680890538034,0.0,0.08972503617945007,0.7435897435897436,0,2,0
397,1,1,0,0,0,0.03565862708719852,0.03501571987424101,0.12445730824891461,0.7435897435897436,2,2,1
398,1,0,0,1,0,0.04640692640692641,0.03998368013055895,0.14471780028943557,0.7435897435897436,2,0,1
399,0,0,0,0,0,0.016697588126159554,0.04319965440276478,0.13603473227206944,0.7435897435897436,0,1,0
400,1,1,2,1,0,0.03387755102040817,0.0,0.05209840810419682,0.358974358974359,0,2,0
401,1,0,0,1,0,0.03222016079158937,0.0,0.08104196816208394,0.6153846153846154,2,0,0
402,1,0,0,0,0,0.02906617192331478,0.47999616003071977,0.13603473227206944,0.7435897435897436,2,1,1
403,0,0,0,1,0,0.022424242424242423,0.0,0.06367583212735166,0.7435897435897436,2,1,1
404,0,0,0,0,1,0.09017934446505875,0.0,0.26772793053545585,0.7435897435897436,2,0,0
405,0,0,0,0,0,0.05438466295609153,0.0,0.15340086830680172,0.7435897435897436,2,1,1
406,1,1,0,1,0,0.02494743351886209,0.05759953920368637,0.15340086830680172,0.7435897435897436,2,2,1
407,0,0,0,1,0,0.02551638837353123,0.0,0.0824891461649783,0.7435897435897436,2,0,1
408,1,1,1,0,0,0.10080395794681508,0.0,0.2069464544138929,0.6153846153846154,0,1,0
409,1,1,3,0,0,1.0000000000000002,0.0,0.507959479015919,0.7435897435897436,0,0,0
410,0,0,1,1,1,0.04597402597402598,0.0,0.07670043415340086,0.7435897435897436,2,1,0
411,1,1,0,0,0,0.0755225726654298,0.0,0.21852387843704774,0.7435897435897436,1,2,1
412,1,1,0,1,0,0.07354359925788498,0.0,0.30246020260492035,0.7435897435897436,0,0,0
413,1,1,0,1,0,0.02601113172541744,0.04879160966712266,0.14616497829232994,0.7435897435897436,2,0,1
414,0,1,0,1,0,0.024724799010513297,0.07768737850097199,0.2445730824891461,0.7435897435897436,0,1,0
415,0,0,0,0,0,0.03518862090290662,0.0,0.07380607814761216,0.7435897435897436,2,2,1
416,0,0,1,0,0,0.0303030303030303,0.0,0.21852387843704774,0.7435897435897436,2,2,0
417,1,1,2,0,1,0.017934446505875078,0.47999616003071977,0.33285094066570187,0.7435897435897436,2,2,0
418,1,1,0,0,0,0.010822510822510824,0.06655146758825929,0.14905933429811866,0.7435897435897436,2,0,1
419,1,1,0,0,0,0.03829313543599258,0.034007727938176496,0.1866859623733719,0.7435897435897436,2,1,1
420,1,1,0,0,0,0.07024118738404453,0.0,0.1866859623733719,0.7435897435897436,2,0,1
421,0,0,0,1,0,0.03178726035868894,0.0,0.10274963820549927,0.7051282051282052,0,2,0
422,1,1,0,0,0,0.020655534941249228,0.04125566995464036,0.13169319826338638,0.7435897435897436,2,2,1
423,1,1,1,0,0,0.0878169449598021,0.04000767993856049,0.14616497829232994,0.7051282051282052,0,2,0
424,1,1,0,0,0,0.1821892393320965,0.0,0.12590448625180894,0.7435897435897436,2,1,1
425,1,1,0,0,0,0.031119356833642548,0.10319917440660475,0.16208393632416784,0.7435897435897436,2,0,1
426,0,0,1,1,0,0.055114409400123694,0.0,0.10419681620839363,0.7435897435897436,2,0,0
427,1,1,2,0,0,0.07155225726654298,0.0,0.17945007235890012,0.7435897435897436,2,1,1
428,1,1,0,0,0,0.03426097711811998,0.0003868769251445988,0.11287988422575977,0.7435897435897436,2,0,1
429,1,0,0,1,0,0.03175015460729747,0.0,0.07380607814761216,0.358974358974359,2,2,1
430,0,0,1,0,1,0.10481137909709339,0.0,0.20405209840810418,0.7435897435897436,2,1,1
431,1,0,0,0,0,0.07854050711193568,0.0,0.13892908827785816,0.7435897435897436,0,0,0
432,1,0,0,0,0,0.1574025974025974,0.0,0.573082489146165,0.7435897435897436,2,1,1
433,1,1,0,0,0,0.02813852813852814,0.056159550723594215,0.19392185238784368,0.7435897435897436,2,1,1
434,1,0,0,0,0,0.04452690166975882,0.0,0.13169319826338638,0.7435897435897436,2,2,1
435,0,1,0,0,0,0.12241187384044527,0.0,0.19885985841123321,0.4871794871794872,2,1,1
436,1,0,0,0,0,0.021966604823747682,0.04442364461084311,0.059334298118668596,0.7435897435897436,2,1,1
437,1,1,0,0,0,0.02551638837353123,0.026999784001727985,0.19885985841123321,0.7435897435897436,2,2,1
438,1,0,0,0,1,0.12697588126159556,0.0,0.2575976845151953,0.7435897435897436,0,2,0
439,0,1,0,1,1,0.08648113790970934,0.0,0.1866859623733719,0.7435897435897436,2,0,1
440,1,0,0,0,0,0.04341372912801485,0.12153502771977824,0.2575976845151953,0.7435897435897436,2,1,1
441,1,1,0,0,0,0.09586889301175015,0.043991648066815464,0.24746743849493485,0.7435897435897436,2,0,1
442,1,0,3,1,0,0.05636363636363637,0.04783161734706123,0.20115774240231546,0.7435897435897436,2,1,1
443,1,0,1,0,0,0.46467532467532474,0.0,0.2069464544138929,0.7435897435897436,2,1,1
444,1,1,0,0,0,0.08884353741496599,0.19999040007679939,0.24023154848046308,0.6153846153846154,1,0,1
445,1,1,1,0,1,0.04101422387136673,0.029039767681858546,0.17510853835021706,0.7435897435897436,2,0,1
446,1,1,2,1,0,0.05568336425479283,0.0,0.14616497829232994,0.7435897435897436,2,0,1
447,1,1,0,0,0,0.041917130488559065,0.033023735810113516,0.06657018813314038,0.7435897435897436,2,0,0
448,1,1,2,0,0,0.039455782312925174,0.04103967168262654,0.20405209840810418,0.7435897435897436,0,0,0
449,1,0,1,1,1,0.03239332096474954,0.03700770393836849,0.2619392185238784,0.7435897435897436,1,1,0
450,1,1,2,1,0,0.026703772418058134,0.030119759041927666,0.16787264833574528,0.7435897435897436,0,0,0
451,1,1,2,1,0,0.022362399505256647,0.0349437204502364,0.07380607814761216,0.6153846153846154,1,2,1
452,1,1,0,0,0,0.046975881261595555,0.041591667266661865,0.2026049204052098,0.7435897435897436,0,0,0
453,1,1,0,0,0,0.028855905998763143,0.059183526531787746,0.11722141823444283,0.358974358974359,0,0,1
454,1,0,0,0,1,0.0857761286332715,0.0,0.1085383502170767,0.7435897435897436,2,1,1
455,1,1,2,0,0,0.04587507730364874,0.0,0.12590448625180894,0.7435897435897436,2,1,1
456,1,1,0,0,0,0.05134199134199135,0.0,0.15774240231548478,0.7435897435897436,2,2,1
457,1,1,0,0,0,0.044007421150278295,0.06165550675594595,0.23733719247467433,0.7435897435897436,2,2,0
458,1,0,2,0,0,0.05199752628324057,0.0,0.18379160636758318,0.7435897435897436,2,0,1
459,1,1,0,0,0,0.10122448979591837,0.0,0.21852387843704774,0.7435897435897436,2,1,0
460,1,1,0,0,1,0.023908472479901053,0.09799121607027143,0.21852387843704774,0.7435897435897436,1,1,1
461,1,1,3,0,0,0.09387755102040816,0.0,0.17221418234442834,0.358974358974359,2,2,1
462,1,1,0,0,0,0.035435992578849725,0.052511579907360745,0.20839363241678724,0.7435897435897436,2,0,1
463,0,0,1,1,0,0.0623500309214595,0.0,0.17800289435600578,0.7435897435897436,2,1,1
464,1,0,0,0,0,0.049672232529375394,0.0,0.12879884225759766,0.7435897435897436,0,1,0
465,1,0,0,0,0,0.07235621521335807,0.0,0.18958031837916062,0.7435897435897436,2,0,1
466,1,1,3,1,0,0.03459492888064317,0.039935680514555885,0.08827785817655572,0.358974358974359,0,2,0
467,1,1,0,0,0,0.20460111317254176,0.0,0.14616497829232994,0.7435897435897436,2,1,1
468,0,1,2,1,0,0.0007421150278293135,0.07000743994048048,0.12879884225759766,0.7435897435897436,2,1,1
469,1,1,0,0,0,0.051737786023500314,0.058823529411764705,0.14616497829232994,0.7435897435897436,2,2,0
470,1,1,1,0,1,0.04081632653061225,0.049895600835193316,0.22141823444283645,0.7435897435897436,2,1,1
471,1,1,1,1,0,0.03095856524427953,0.03599971200230398,0.150506512301013,0.358974358974359,0,0,0
472,1,1,3,0,0,0.05616573902288188,0.0,0.13169319826338638,0.7435897435897436,2,1,1
473,0,0,0,0,1,0.02906617192331478,0.0,0.1215629522431259,0.7435897435897436,1,2,1
474,1,0,2,0,0,0.06656771799628942,0.11155110759113927,0.22141823444283645,0.7435897435897436,2,0,1
475,1,1,2,0,1,0.20253555967841683,0.02433580531355749,0.20405209840810418,0.7435897435897436,2,0,1
476,1,1,2,0,0,0.08101422387136673,0.04199966400268798,0.31982633863965265,0.6153846153846154,2,1,1
477,1,1,2,0,0,0.033679653679653684,0.04492764057887537,0.17800289435600578,0.7435897435897436,0,1,0
478,1,1,1,0,1,0.20429189857761287,0.05399956800345597,0.11143270622286541,0.7435897435897436,2,1,1
479,1,1,2,0,0,0.03459492888064317,0.03847169222646219,0.19885985841123321,0.7435897435897436,2,2,0
480,0,0,0,1,0,0.05194805194805195,0.0,0.20984081041968158,0.7435897435897436,2,0,1
481,1,1,3,1,0,0.036425479282622145,0.0,0.150506512301013,0.7435897435897436,2,0,1
482,1,1,0,0,0,0.023908472479901053,0.07559939520483837,0.17221418234442834,0.7435897435897436,2,1,1
483,1,1,0,0,0,0.13213358070500927,0.0,0.3256150506512301,0.7435897435897436,2,1,1
484,1,1,2,0,0,0.10121212121212121,0.0,0.34298118668596234,0.7435897435897436,2,1,1
485,1,1,1,1,0,0.022362399505256647,0.058463532291741664,0.1765557163531114,0.7435897435897436,2,0,1
486,1,0,2,0,0,0.042016079158936306,0.0,0.10274963820549927,0.7435897435897436,0,0,0
487,1,1,1,0,0,0.22489795918367347,0.0,0.7105643994211288,0.7435897435897436,2,2,0
488,1,1,2,0,1,0.05482993197278912,0.049991600067199465,0.21852387843704774,0.7435897435897436,2,1,1
489,1,0,0,0,0,0.02826221397649969,0.0,0.0955137481910275,0.7435897435897436,2,2,0
490,1,0,0,1,0,0.03152752009894867,0.06683946528427773,0.12590448625180894,0.7435897435897436,1,1,1
491,1,1,1,1,0,0.06410636982065554,0.027143782849737202,0.256150506512301,0.7435897435897436,1,2,1
492,1,0,0,1,0,0.04379715522572666,0.0,0.14616497829232994,0.7435897435897436,2,0,1
493,0,0,0,1,1,0.21166357452071738,0.0,0.3125904486251809,0.7435897435897436,2,1,1
494,1,1,0,0,0,0.042634508348794065,0.051767585859313126,0.15918958031837913,0.7435897435897436,0,0,0
495,0,1,1,0,0,0.039282622139765,0.021911824705402358,0.13892908827785816,0.15384615384615388,2,1,1
496,1,1,0,1,0,0.0303030303030303,0.04079967360261118,0.14182344428364688,0.7435897435897436,2,0,1
497,1,1,0,0,0,0.05534941249226964,0.06856745146038831,0.14761215629522428,0.0,1,2,1
498,1,1,1,0,1,0.0339517625231911,0.0,0.12445730824891461,0.7435897435897436,2,1,1
499,1,0,0,0,0,0.075856524427953,0.10598315213478292,0.2894356005788712,0.7435897435897436,0,0,0
500,0,0,0,0,0,0.006122448979591836,0.08839129286965704,0.150506512301013,1.0000000000000002,2,0,1
501,0,0,0,0,0,0.03721706864564008,0.0,0.13169319826338638,0.7435897435897436,2,1,1
502,1,1,2,0,0,0.058317872603586896,0.1349749202006384,0.2879884225759768,0.7435897435897436,2,1,1
503,1,1,1,1,0,0.04823747680890539,0.1272469820241438,0.1866859623733719,0.7435897435897436,1,0,0
504,1,1,0,1,0,0.04531849103277675,0.03559171526627787,0.1664254703328509,0.6153846153846154,2,1,1
505,1,1,2,0,0,0.041558441558441565,0.10598315213478292,0.33863965267727925,0.7435897435897436,2,0,1
506,1,1,0,0,0,0.25581941867656155,0.16000671994624044,0.6816208393632417,0.7435897435897436,1,2,1
507,1,0,0,0,0,0.04246134817563389,0.0,0.12590448625180894,0.7435897435897436,2,2,0
508,1,1,0,0,1,0.028806431663574522,0.07231142150862793,0.25904486251808967,0.7435897435897436,2,2,1
509,0,0,1,0,0,0.1621768707482993,0.0,0.04486251808972504,0.7435897435897436,2,2,1
510,1,0,0,1,0,0.04264687693259123,0.030887752897976815,0.13169319826338638,0.7435897435897436,2,0,0
511,1,1,1,0,0,0.07316017316017316,0.04809561523507812,0.34876989869753977,0.7435897435897436,2,1,1
512,1,1,2,0,0,0.03875077303648733,0.04883960928312574,0.20115774240231546,0.7435897435897436,2,2,1
513,1,1,0,0,0,0.024489795918367346,0.1599827201382389,0.08827785817655572,0.358974358974359,2,1,0
514,1,0,0,0,0,0.07006802721088436,0.08798329613363093,0.43704775687409547,0.7435897435897436,2,0,0
515,1,1,3,0,0,0.04101422387136673,0.08227134182926536,0.20405209840810418,0.7435897435897436,2,0,1
516,0,1,2,0,0,0.02326530612244898,0.039167686658506735,0.150506512301013,1.0000000000000002,2,1,1
517,1,1,0,1,0,0.036165739022881886,0.04319965440276478,0.16497829232995656,0.7435897435897436,0,1,0
518,1,0,0,0,0,0.05606679035250464,0.04595963232294142,0.25470332850940663,0.7435897435897436,2,1,0
519,0,0,0,1,0,0.04019789734075449,0.0,0.12445730824891461,0.7435897435897436,2,0,0
520,1,1,2,1,0,0.025256648113790973,0.04180766553867569,0.05209840810419682,0.7435897435897436,2,1,1
521,1,0,0,0,0,0.02906617192331478,0.0,0.06657018813314038,0.7435897435897436,2,1,1
522,1,1,3,0,1,0.06836116264687693,0.034175726594187245,0.13169319826338638,0.7435897435897436,2,0,1
523,1,1,2,0,1,0.09645021645021645,0.1719826241390069,0.6816208393632417,0.7435897435897436,2,0,1
524,1,0,0,0,0,0.056029684601113176,0.05008759929920561,0.19885985841123321,0.7435897435897436,2,1,0
525,1,1,2,0,1,0.2145949288806432,0.0,0.5658465991316932,0.7435897435897436,2,0,1
526,1,1,0,0,0,0.0448361162646877,0.0,0.14616497829232994,0.7435897435897436,2,1,1
527,1,1,1,1,0,0.06351267779839208,0.03431972544219646,0.21997105643994208,0.7435897435897436,0,1,1
528,1,0,1,1,0,0.03128014842300557,0.031247750017999856,0.12301013024602024,0.7435897435897436,2,1,1
529,1,0,0,1,0,0.08204081632653061,0.0,0.17510853835021706,0.7435897435897436,2,1,1
530,1,1,0,0,0,0.010822510822510824,0.13199894400844794,0.29956584659913166,0.7435897435897436,1,0,1
531,1,1,3,0,0,0.051094619666048245,0.0,0.13169319826338638,0.7435897435897436,2,2,1
532,1,0,2,0,0,0.04252319109461967,0.0,0.14616497829232994,0.7435897435897436,0,0,0
533,1,0,1,0,0,0.137291280148423,0.0,0.27062228654124454,0.7435897435897436,1,1,0
534,0,0,0,1,1,0.2228200371057514,0.0,0.16787264833574528,0.7435897435897436,2,2,1
535,1,0,0,1,0,0.029684601113172542,0.049007607939136485,0.16931982633863962,0.7435897435897436,2,0,1
536,1,1,0,0,0,0.07400123685837971,0.09374325005399957,0.4558610709117221,0.7435897435897436,2,2,1
